,road,chainage,lrp,lat,lon,gap,type,name,condition,bridgedual,idx,crossing
68818,Z8703,0.0005891579828583175,LRP_CROSS_72748,22.621999799401284,90.16402215265796,,Crossing,"Start of Jhalokati road Division from R 870 at Shotro kanda, Dhanshiri Jhalokati.",,,72748,72747
26823,R880,55.70999857775997,LRP_CROSS_72749,22.160449246711117,90.01475377051756,,Crossing,"Start at Road Patuakhali Chow -Raster more Near Power Station End Point of N-8,Patuakhali.",,,72749,72750
69115,Z8708,59.35650057015736,LRP_CROSS_72750,22.160449246711117,90.01475377051756,,Crossing,Start of road at by pass more Infront of RHD Sign board and Intersect with R870 Rajapur Jhalokati.,,,72750,72749
27072,R890,53.0412767458177,LRP_CROSS_72751,22.340424696562373,90.73475709876728,,Crossing,Start from N 809 at paran Talukderhat Bhola.,,,72751,72752
70610,Z8913,11.340109495279842,LRP_CROSS_72752,22.340424696562373,90.73475709876728,,Crossing,"Start of debir char high school , Lalmohon Bhola",,,72752,72751
27072,R890,16.887952840149218,LRP_CROSS_72753,22.590167497304453,90.65878223404862,,Crossing,Start from N 809 at paran Talukderhat Bhola.,,,72753,72754
70672,Z8915,4.38163504266323,LRP_CROSS_72754,22.590167497304453,90.65878223404862,,Crossing,Start at Bagmara Infront of Launch Ghat.,,,72754,72753
27072,R890,12.872,LRP_CROSS_72755,22.6254993,90.6617222,,Crossing,Start from N 809 at paran Talukderhat Bhola.,,,72755,72756
70708,Z8916,0.0,LRP_CROSS_72756,22.6254993,90.6617222,,Crossing,Start from R890 at Guingerhat Bazar Dhola,,,72756,72755
28511,Z1019,6.819898799683586,LRP_CROSS_72757,22.075959889435467,92.02947292461941,,Crossing,Road start from N1 at Satkaniya Rastar Matha.,,,72757,72758
29599,Z1037,3.0081973974230443,LRP_CROSS_72758,22.075959889435467,92.02947292461941,,Crossing,Start of road from Golaghat Bazar,,,72758,72757
28833,Z1028,5.743156493408275,LRP_CROSS_72759,23.440261499334788,91.05114435453392,,Crossing,Road start from Dhaka Ctg road N1,,,72759,72760
28895,Z1029,12.851301534650378,LRP_CROSS_72760,23.440261499334788,91.05114435453392,,Crossing,Start of Road from Dherampur,,,72760,72759
28958,Z1030,17.338575148085848,LRP_CROSS_72761,22.982742143278433,91.27650187881852,,Crossing,Start at Intersection with N1 at Elahiganj.,,,72761,72762
35880,Z1443,7.487363042040187,LRP_CROSS_72762,22.982742143278433,91.27650187881852,,Crossing,Road start from Intersection with N104 at  Selonia.,,,72762,72761
28958,Z1030,9.81,LRP_CROSS_72763,23.0153611,91.3081389,,Crossing,Start at Intersection with N1 at Elahiganj.,,,72763,72764
35940,Z1444,5.756,LRP_CROSS_72764,23.0153611,91.3081389,,Crossing,Intersection with N104 at Temohoni.Feni,,,72764,72763
29055,Z1031,21.253366334102004,LRP_CROSS_72765,23.039344112607665,91.51461457664436,,Crossing,"Start from Rahman filling station at Mohhamad Ali bazar, Intersection with N1 at Mohhamad Ali bazar.",,,72765,72766
29175,Z1032,0.001852207938847348,LRP_CROSS_72766,23.039344112607665,91.51461457664436,,Crossing,Intersection  with Z1031 at Chhagalnaiya,,,72766,72765
29055,Z1031,21.253366334102004,LRP_CROSS_72767,23.039344112607665,91.51461457664436,,Crossing,"Start from Rahman filling station at Mohhamad Ali bazar, Intersection with N1 at Mohhamad Ali bazar.",,,72767,72768
29428,Z1035,0.35838364259583966,LRP_CROSS_72768,23.039344112607665,91.51461457664436,,Crossing,Road start at Intersection With Z1031 Chhagalnaiya.,,,72768,72767
29175,Z1032,0.001852207938847348,LRP_CROSS_72769,23.039344112607665,91.51461457664436,,Crossing,Intersection  with Z1031 at Chhagalnaiya,,,72769,72770
29428,Z1035,0.35838364259583966,LRP_CROSS_72770,23.039344112607665,91.51461457664436,,Crossing,Road start at Intersection With Z1031 Chhagalnaiya.,,,72770,72769
29055,Z1031,10.220602550064333,LRP_CROSS_72771,23.031462881065092,91.41264386176793,,Crossing,"Start from Rahman filling station at Mohhamad Ali bazar, Intersection with N1 at Mohhamad Ali bazar.",,,72771,72772
29235,Z1033,0.0023684106260356964,LRP_CROSS_72772,23.031462881065092,91.41264386176793,,Crossing,Start from Technical College more Feni.,,,72772,72771
29055,Z1031,10.220602550064333,LRP_CROSS_72773,23.031462881065092,91.41264386176793,,Crossing,"Start from Rahman filling station at Mohhamad Ali bazar, Intersection with N1 at Mohhamad Ali bazar.",,,72773,72774
31777,Z1083,2.651287736266017,LRP_CROSS_72774,23.031462881065092,91.41264386176793,,Crossing,Intersection with Z1031 at salauddin school road,,,72774,72773
29235,Z1033,0.0023684106260356964,LRP_CROSS_72775,23.031462881065092,91.41264386176793,,Crossing,Start from Technical College more Feni.,,,72775,72776
31777,Z1083,2.651287736266017,LRP_CROSS_72776,23.031462881065092,91.41264386176793,,Crossing,Intersection with Z1031 at salauddin school road,,,72776,72775
29055,Z1031,14.610399320856416,LRP_CROSS_72777,23.04095721571297,91.45208444701449,,Crossing,"Start from Rahman filling station at Mohhamad Ali bazar, Intersection with N1 at Mohhamad Ali bazar.",,,72777,72778
31667,Z1081,8.935815142534622,LRP_CROSS_72778,23.04095721571297,91.45208444701449,,Crossing,Road start at Intersection with Z1033 at Munshirhat.,,,72778,72777
29235,Z1033,19.573166645482036,LRP_CROSS_72779,23.191636902499855,91.44833705787451,,Crossing,Start from Technical College more Feni.,,,72779,72780
29428,Z1035,19.526413219336657,LRP_CROSS_72780,23.191636902499855,91.44833705787451,,Crossing,Road start at Intersection With Z1031 Chhagalnaiya.,,,72780,72779
29235,Z1033,19.573166645482036,LRP_CROSS_72781,23.191636902499855,91.44833705787451,,Crossing,Start from Technical College more Feni.,,,72781,72782
29666,Z1038,1.450755002670772,LRP_CROSS_72782,23.191636902499855,91.44833705787451,,Crossing,Start of road from Z1033 at Shitolia mor Porshuram,,,72782,72781
29428,Z1035,19.526413219336657,LRP_CROSS_72783,23.191636902499855,91.44833705787451,,Crossing,Road start at Intersection With Z1031 Chhagalnaiya.,,,72783,72784
29666,Z1038,1.450755002670772,LRP_CROSS_72784,23.191636902499855,91.44833705787451,,Crossing,Start of road from Z1033 at Shitolia mor Porshuram,,,72784,72783
29541,Z1036,5.2350769117675995,LRP_CROSS_72785,22.177455342765125,92.01632652465287,,Crossing,Start of road from Hasimpur railway station,,,72785,72786
29684,Z1039,13.37175507134702,LRP_CROSS_72786,22.177455342765125,92.01632652465287,,Crossing,Road Start from N1 at Sreemai Pole Palia.,,,72786,72785
29541,Z1036,2.9986571884259137,LRP_CROSS_72787,22.185231401025288,92.03031193709273,,Crossing,Start of road from Hasimpur railway station,,,72787,72788
29684,Z1039,13.354335839599253,LRP_CROSS_72788,22.185231401025288,92.03031193709273,,Crossing,Road Start from N1 at Sreemai Pole Palia.,,,72788,72787
29684,Z1039,9.134992690435844,LRP_CROSS_72789,22.210240387172053,92.01145538851235,,Crossing,Road Start from N1 at Sreemai Pole Palia.,,,72789,72790
29755,Z1040,2.1036118319479993,LRP_CROSS_72790,22.210240387172053,92.01145538851235,,Crossing,Road Start from N1 at Gasbaria,,,72790,72789
29755,Z1040,12.334473200546089,LRP_CROSS_72791,22.20228835416348,91.93038029978806,,Crossing,Road Start from N1 at Gasbaria,,,72791,72792
31471,Z1070,13.950235771863117,LRP_CROSS_72792,22.20228835416348,91.93038029978806,,Crossing,Start of road from N107,,,72792,72791
29964,Z1042,23.50442786904133,LRP_CROSS_72793,23.63927940945175,90.93096482869032,,Crossing,Start of Road from N1 at Eliotganj.,,,72793,72794
33206,Z1205,4.165266440398322,LRP_CROSS_72794,23.63927940945175,90.93096482869032,,Crossing,Start of Road from N102 at Companiganj.,,,72794,72793
29964,Z1042,34.11305419566396,LRP_CROSS_72795,23.7212493,90.8848886,,Crossing,Start of Road from N1 at Eliotganj.,,,72795,72796
33561,Z1220,11.375893288511879,LRP_CROSS_72796,23.7212493,90.8848886,,Crossing,Start of Road from Z1206 at   Rajachapitala.,,,72796,72795
29964,Z1042,36.35023588896178,LRP_CROSS_72797,23.73777744203043,90.88755106053955,,Crossing,Start of Road from N1 at Eliotganj.,,,72797,72798
33629,Z1221,25.65231790561496,LRP_CROSS_72798,23.73777744203043,90.88755106053955,,Crossing,Start of Road from Z1205 at Nabipur.,,,72798,72797
30127,Z1043,13.684,LRP_CROSS_72799,23.6816104,90.7781104,,Crossing,"Start of road from Jagannathpur more, Bancharampur (from R203).",,,72799,72800
30963,Z1053,17.612,LRP_CROSS_72800,23.6816104,90.7781104,,Crossing,Start of road from N1 at Gouripur,,,72800,72799
30127,Z1043,13.684,LRP_CROSS_72801,23.6816104,90.7781104,,Crossing,"Start of road from Jagannathpur more, Bancharampur (from R203).",,,72801,72802
33206,Z1205,21.535281187628243,LRP_CROSS_72802,23.6816104,90.7781104,,Crossing,Start of Road from N102 at Companiganj.,,,72802,72801
30963,Z1053,17.612,LRP_CROSS_72803,23.6816104,90.7781104,,Crossing,Start of road from N1 at Gouripur,,,72803,72804
33206,Z1205,21.535281187628243,LRP_CROSS_72804,23.6816104,90.7781104,,Crossing,Start of Road from N102 at Companiganj.,,,72804,72803
30188,Z1044,27.260717845777954,LRP_CROSS_72805,23.349471603314228,90.8873478886002,,Crossing,Start of Road From N1 at Gouripur,,,72805,72806
30761,Z1050,13.16813345294395,LRP_CROSS_72806,23.349471603314228,90.8873478886002,,Crossing,Start at road from R-140 at Kaliapara.,,,72806,72805
30188,Z1044,27.260717845777954,LRP_CROSS_72807,23.349471603314228,90.8873478886002,,Crossing,Start of Road From N1 at Gouripur,,,72807,72808
35874,Z1442,2.395731139979686,LRP_CROSS_72808,23.349471603314228,90.8873478886002,,Crossing,"Start of road from Z1050 at Kachua Politechnic Mor, Chandpur / Kachua Dakbanglo",,,72808,72807
30188,Z1044,27.260717845777954,LRP_CROSS_72809,23.349471603314228,90.8873478886002,,Crossing,Start of Road From N1 at Gouripur,,,72809,72810
36006,Z1445,1.3041185806101916,LRP_CROSS_72810,23.349471603314228,90.8873478886002,,Crossing,Road start from Z1050 at Kachua Dack Bangla .,,,72810,72809
30761,Z1050,13.16813345294395,LRP_CROSS_72811,23.349471603314228,90.8873478886002,,Crossing,Start at road from R-140 at Kaliapara.,,,72811,72812
35874,Z1442,2.395731139979686,LRP_CROSS_72812,23.349471603314228,90.8873478886002,,Crossing,"Start of road from Z1050 at Kachua Politechnic Mor, Chandpur / Kachua Dakbanglo",,,72812,72811
30761,Z1050,13.16813345294395,LRP_CROSS_72813,23.349471603314228,90.8873478886002,,Crossing,Start at road from R-140 at Kaliapara.,,,72813,72814
36006,Z1445,1.3041185806101916,LRP_CROSS_72814,23.349471603314228,90.8873478886002,,Crossing,Road start from Z1050 at Kachua Dack Bangla .,,,72814,72813
35874,Z1442,2.395731139979686,LRP_CROSS_72815,23.349471603314228,90.8873478886002,,Crossing,"Start of road from Z1050 at Kachua Politechnic Mor, Chandpur / Kachua Dakbanglo",,,72815,72816
36006,Z1445,1.3041185806101916,LRP_CROSS_72816,23.349471603314228,90.8873478886002,,Crossing,Road start from Z1050 at Kachua Dack Bangla .,,,72816,72815
30376,Z1045,8.384906278644102,LRP_CROSS_72817,23.22261627906253,91.23651374982335,,Crossing,Start of road at Chouddagram at Intersection with N1,,,72817,72818
30690,Z1049,19.196436643957576,LRP_CROSS_72818,23.22261627906253,91.23651374982335,,Crossing,Start of road from Z1401 at Mogbari Busstand.,,,72818,72817
30425,Z1046,12.56262048460034,LRP_CROSS_72819,23.292703723382647,91.17993665840638,,Crossing,Start Of Road Front N1 at Miabazar,,,72819,72820
30690,Z1049,8.480558601546056,LRP_CROSS_72820,23.292703723382647,91.17993665840638,,Crossing,Start of road from Z1401 at Mogbari Busstand.,,,72820,72819
30525,Z1048,12.068277529146819,LRP_CROSS_72821,23.162907099680297,91.2017344943449,,Crossing,"Start of road at Daulatganj, Laksam",,,72821,72822
34567,Z1415,9.914386304193705,LRP_CROSS_72822,23.162907099680297,91.2017344943449,,Crossing,"Start of road at Nather Petua, Binaighar, Laksam",,,72822,72821
31060,Z1059,8.503,LRP_CROSS_72823,22.3625556,91.96575,,Crossing,Start road from  N1 at Patiya.,,,72823,72824
37623,Z1802,8.565,LRP_CROSS_72824,22.3625556,91.96575,,Crossing,Start of the road from Telegati.,,,72824,72823
31141,Z1062,11.091082791602066,LRP_CROSS_72825,23.45504726680835,90.70514264297081,,Crossing,Start of road from N-1 at Daudkandi.,,,72825,72826
31384,Z1069,41.34537091902266,LRP_CROSS_72826,23.45504726680835,90.70514264297081,,Crossing,Start  from Matlab Ferryghate.,,,72826,72825
31576,Z1075,1.9035030967102198,LRP_CROSS_72827,21.81489033773821,91.85384328314676,,Crossing,Road start from Steamerghat at Kutubdia,,,72827,72828
31584,Z1076,13.103179545219854,LRP_CROSS_72828,21.81489033773821,91.85384328314676,,Crossing,Start from Akbar Ali Ghat at Kutubdia,,,72828,72827
31667,Z1081,14.09542900455082,LRP_CROSS_72829,23.00192301490034,91.45152715169674,,Crossing,Road start at Intersection with Z1033 at Munshirhat.,,,72829,72830
33009,Z1134,5.970067259120391,LRP_CROSS_72830,23.00192301490034,91.45152715169674,,Crossing,Start of Road,,,72830,72829
32221,Z1098,43.70107212048879,LRP_CROSS_72831,21.075864033992865,92.13663604263809,,Crossing,Road start from N110 at Kolatoli Beach,,,72831,72832
32920,Z1133,9.468725309043222,LRP_CROSS_72832,21.075864033992865,92.13663604263809,,Crossing,Road start from N-1 At Whykhong More,,,72832,72831
32488,Z1123,0.0814509806071918,LRP_CROSS_72833,21.7810738684415,92.04116761605607,,Crossing,The road starts from Z1127,,,72833,72834
32651,Z1127,4.534419441960396,LRP_CROSS_72834,21.7810738684415,92.04116761605607,,Crossing,Road Start from N1 at NCC Bank Old Bus Stand Chokaria.,,,72834,72833
16067,R170,67.62044031265222,LRP_CROSS_72835,21.787407019597776,91.97576147305682,,Crossing,Road start from N1 (Dhaka Teknaf) road at Patiya bazar.,,,72835,72836
32680,Z1128,5.902079342267278,LRP_CROSS_72836,21.787407019597776,91.97576147305682,,Crossing,Road start from R172 at Illasha Bazar.,,,72836,72835
16067,R170,67.62044031265222,LRP_CROSS_72837,21.787407019597776,91.97576147305682,,Crossing,Road start from N1 (Dhaka Teknaf) road at Patiya bazar.,,,72837,72838
33102,Z1135,0.12907179377614383,LRP_CROSS_72838,21.787407019597776,91.97576147305682,,Crossing,Road start from Kanakhola,,,72838,72837
32680,Z1128,5.902079342267278,LRP_CROSS_72839,21.787407019597776,91.97576147305682,,Crossing,Road start from R172 at Illasha Bazar.,,,72839,72840
33102,Z1135,0.12907179377614383,LRP_CROSS_72840,21.787407019597776,91.97576147305682,,Crossing,Road start from Kanakhola,,,72840,72839
33309,Z1206,6.779813880442521,LRP_CROSS_72841,23.69780725244561,90.97701437495544,,Crossing,Road start from Z-1205 at Companiganj Bazar,,,72841,72842
33561,Z1220,0.0014777490164858964,LRP_CROSS_72842,23.69780725244561,90.97701437495544,,Crossing,Start of Road from Z1206 at   Rajachapitala.,,,72842,72841
16614,R203,57.34452741350266,LRP_CROSS_72843,23.8833049,90.9704716,,Crossing,Road start from N-2 at Bhulta.,,,72843,72844
33309,Z1206,28.52,LRP_CROSS_72844,23.8833049,90.9704716,,Crossing,Road start from Z-1205 at Companiganj Bazar,,,72844,72843
16614,R203,57.34452741350266,LRP_CROSS_72845,23.8833049,90.9704716,,Crossing,Road start from N-2 at Bhulta.,,,72845,72846
39338,Z2031,0.0,LRP_CROSS_72846,23.8833049,90.9704716,,Crossing,Start of road from Z1206 at Nabinagar,,,72846,72845
33309,Z1206,28.52,LRP_CROSS_72847,23.8833049,90.9704716,,Crossing,Road start from Z-1205 at Companiganj Bazar,,,72847,72848
39338,Z2031,0.0,LRP_CROSS_72848,23.8833049,90.9704716,,Crossing,Start of road from Z1206 at Nabinagar,,,72848,72847
33427,Z1210,13.386131925068915,LRP_CROSS_72849,23.98206244177455,90.9809636187236,,Crossing,Road start from N-102 at Brahmanbaria.,,,72849,72850
39338,Z2031,13.02017245919237,LRP_CROSS_72850,23.98206244177455,90.9809636187236,,Crossing,Start of road from Z1206 at Nabinagar,,,72850,72849
33561,Z1220,4.64144777144763,LRP_CROSS_72851,23.714894802303064,90.9478902716701,,Crossing,Start of Road from Z1206 at   Rajachapitala.,,,72851,72852
33629,Z1221,10.793026386275779,LRP_CROSS_72852,23.714894802303064,90.9478902716701,,Crossing,Start of Road from Z1205 at Nabipur.,,,72852,72851
28833,Z1028,13.131676036465166,LRP_CROSS_72853,23.376252833241853,91.05625528938606,,Crossing,Road start from Dhaka Ctg road N1,,,72853,72854
30861,Z1052,23.538120664273592,LRP_CROSS_72854,23.376252833241853,91.05625528938606,,Crossing,Road start from N120 at Chapapur Comilla.,,,72854,72853
28833,Z1028,13.131676036465166,LRP_CROSS_72855,23.376252833241853,91.05625528938606,,Crossing,Road start from Dhaka Ctg road N1,,,72855,72856
33727,Z1401,9.197602120498548,LRP_CROSS_72856,23.376252833241853,91.05625528938606,,Crossing,Start of Road from R 140 at Lalmai,,,72856,72855
28833,Z1028,13.131676036465166,LRP_CROSS_72857,23.376252833241853,91.05625528938606,,Crossing,Road start from Dhaka Ctg road N1,,,72857,72858
34339,Z1411,19.696681046633014,LRP_CROSS_72858,23.376252833241853,91.05625528938606,,Crossing,Road start from R-140 at Khajura.,,,72858,72857
30861,Z1052,23.538120664273592,LRP_CROSS_72859,23.376252833241853,91.05625528938606,,Crossing,Road start from N120 at Chapapur Comilla.,,,72859,72860
33727,Z1401,9.197602120498548,LRP_CROSS_72860,23.376252833241853,91.05625528938606,,Crossing,Start of Road from R 140 at Lalmai,,,72860,72859
30861,Z1052,23.538120664273592,LRP_CROSS_72861,23.376252833241853,91.05625528938606,,Crossing,Road start from N120 at Chapapur Comilla.,,,72861,72862
34339,Z1411,19.696681046633014,LRP_CROSS_72862,23.376252833241853,91.05625528938606,,Crossing,Road start from R-140 at Khajura.,,,72862,72861
33727,Z1401,9.197602120498548,LRP_CROSS_72863,23.376252833241853,91.05625528938606,,Crossing,Start of Road from R 140 at Lalmai,,,72863,72864
34339,Z1411,19.696681046633014,LRP_CROSS_72864,23.376252833241853,91.05625528938606,,Crossing,Road start from R-140 at Khajura.,,,72864,72863
33884,Z1402,13.635729459332406,LRP_CROSS_72865,23.346328910527472,90.73041984782584,,Crossing,Start of road from R140,,,72865,72866
36006,Z1445,20.109213451152637,LRP_CROSS_72866,23.346328910527472,90.73041984782584,,Crossing,Road start from Z1050 at Kachua Dack Bangla .,,,72866,72865
34082,Z1405,9.009977587709319,LRP_CROSS_72867,22.88435851298078,90.8594028459819,,Crossing,Intersection with R140 at Ramgotimore Beside p.c office lakshmipur.,,,72867,72868
35226,Z1429,29.707537048432457,LRP_CROSS_72868,22.88435851298078,90.8594028459819,,Crossing,Start of Road from N104 at Maijdee.,,,72868,72867
14620,R142,37.716013786634065,LRP_CROSS_72869,23.10732618801989,90.85959413224344,,Crossing,Road start from Intersection of R140 & N 104 at Begomgonj Zero point.,,,72869,72870
34254,Z1407,29.508274078071686,LRP_CROSS_72870,23.10732618801989,90.85959413224344,,Crossing,Start of Road from R140 at Muddafarganj.,,,72870,72869
14620,R142,37.716013786634065,LRP_CROSS_72871,23.10732618801989,90.85959413224344,,Crossing,Road start from Intersection of R140 & N 104 at Begomgonj Zero point.,,,72871,72872
34448,Z1412,29.172694551616342,LRP_CROSS_72872,23.10732618801989,90.85959413224344,,Crossing,"Start of road at Cold Storage mor, Chandpur",,,72872,72871
14620,R142,37.716013786634065,LRP_CROSS_72873,23.10732618801989,90.85959413224344,,Crossing,Road start from Intersection of R140 & N 104 at Begomgonj Zero point.,,,72873,72874
34839,Z1422,16.65229435322813,LRP_CROSS_72874,23.10732618801989,90.85959413224344,,Crossing,Road start from R140 near Hajiganj.,,,72874,72873
34254,Z1407,29.508274078071686,LRP_CROSS_72875,23.10732618801989,90.85959413224344,,Crossing,Start of Road from R140 at Muddafarganj.,,,72875,72876
34448,Z1412,29.172694551616342,LRP_CROSS_72876,23.10732618801989,90.85959413224344,,Crossing,"Start of road at Cold Storage mor, Chandpur",,,72876,72875
34254,Z1407,29.508274078071686,LRP_CROSS_72877,23.10732618801989,90.85959413224344,,Crossing,Start of Road from R140 at Muddafarganj.,,,72877,72878
34839,Z1422,16.65229435322813,LRP_CROSS_72878,23.10732618801989,90.85959413224344,,Crossing,Road start from R140 near Hajiganj.,,,72878,72877
34448,Z1412,29.172694551616342,LRP_CROSS_72879,23.10732618801989,90.85959413224344,,Crossing,"Start of road at Cold Storage mor, Chandpur",,,72879,72880
34839,Z1422,16.65229435322813,LRP_CROSS_72880,23.10732618801989,90.85959413224344,,Crossing,Road start from R140 near Hajiganj.,,,72880,72879
34254,Z1407,15.743349831429812,LRP_CROSS_72881,23.158739106230815,90.97913835987458,,Crossing,Start of Road from R140 at Muddafarganj.,,,72881,72882
35337,Z1430,16.894308428291037,LRP_CROSS_72882,23.158739106230815,90.97913835987458,,Crossing,Start of road  from R142 at Chatkhil.,,,72882,72881
34254,Z1407,13.064610229217084,LRP_CROSS_72883,23.1637156837958,91.00154661219128,,Crossing,Start of Road from R140 at Muddafarganj.,,,72883,72884
35337,Z1430,14.415077861572632,LRP_CROSS_72884,23.1637156837958,91.00154661219128,,Crossing,Start of road  from R142 at Chatkhil.,,,72884,72883
34254,Z1407,22.923,LRP_CROSS_72885,23.1306382,90.9153056,,Crossing,Start of Road from R140 at Muddafarganj.,,,72885,72886
34638,Z1417,0.11361703533285962,LRP_CROSS_72886,23.1306382,90.9153056,,Crossing,Road start from Z1436.,,,72886,72885
34254,Z1407,22.923,LRP_CROSS_72887,23.1306382,90.9153056,,Crossing,Start of Road from R140 at Muddafarganj.,,,72887,72888
35606,Z1436,0.0,LRP_CROSS_72888,23.1306382,90.9153056,,Crossing,"Road start from Z1407,Paniwala.",,,72888,72887
34254,Z1407,22.923,LRP_CROSS_72889,23.1306382,90.9153056,,Crossing,Start of Road from R140 at Muddafarganj.,,,72889,72890
35642,Z1437,2.106436735849564,LRP_CROSS_72890,23.1306382,90.9153056,,Crossing,Start of road from Batara bazar,,,72890,72889
34254,Z1407,22.923,LRP_CROSS_72891,23.1306382,90.9153056,,Crossing,Start of Road from R140 at Muddafarganj.,,,72891,72892
38380,Z1824,15.6022919685045,LRP_CROSS_72892,23.1306382,90.9153056,,Crossing,"Road start from R140 at Doabhanga bazar ,Chadpur.",,,72892,72891
34638,Z1417,0.11361703533285962,LRP_CROSS_72893,23.1306382,90.9153056,,Crossing,Road start from Z1436.,,,72893,72894
35606,Z1436,0.0,LRP_CROSS_72894,23.1306382,90.9153056,,Crossing,"Road start from Z1407,Paniwala.",,,72894,72893
34638,Z1417,0.11361703533285962,LRP_CROSS_72895,23.1306382,90.9153056,,Crossing,Road start from Z1436.,,,72895,72896
35642,Z1437,2.106436735849564,LRP_CROSS_72896,23.1306382,90.9153056,,Crossing,Start of road from Batara bazar,,,72896,72895
34638,Z1417,0.11361703533285962,LRP_CROSS_72897,23.1306382,90.9153056,,Crossing,Road start from Z1436.,,,72897,72898
38380,Z1824,15.6022919685045,LRP_CROSS_72898,23.1306382,90.9153056,,Crossing,"Road start from R140 at Doabhanga bazar ,Chadpur.",,,72898,72897
35606,Z1436,0.0,LRP_CROSS_72899,23.1306382,90.9153056,,Crossing,"Road start from Z1407,Paniwala.",,,72899,72900
35642,Z1437,2.106436735849564,LRP_CROSS_72900,23.1306382,90.9153056,,Crossing,Start of road from Batara bazar,,,72900,72899
35606,Z1436,0.0,LRP_CROSS_72901,23.1306382,90.9153056,,Crossing,"Road start from Z1407,Paniwala.",,,72901,72902
38380,Z1824,15.6022919685045,LRP_CROSS_72902,23.1306382,90.9153056,,Crossing,"Road start from R140 at Doabhanga bazar ,Chadpur.",,,72902,72901
35642,Z1437,2.106436735849564,LRP_CROSS_72903,23.1306382,90.9153056,,Crossing,Start of road from Batara bazar,,,72903,72904
38380,Z1824,15.6022919685045,LRP_CROSS_72904,23.1306382,90.9153056,,Crossing,"Road start from R140 at Doabhanga bazar ,Chadpur.",,,72904,72903
2402,N104,13.368691804697322,LRP_CROSS_72905,22.933863310485165,91.31998031238916,,Crossing,Intersection with Z1031,,,72905,72906
35102,Z1425,13.390720911986216,LRP_CROSS_72906,22.933863310485165,91.31998031238916,,Crossing,Start of road from Z1034 at Boktarmunshi.,,,72906,72905
2402,N104,13.368691804697322,LRP_CROSS_72907,22.933863310485165,91.31998031238916,,Crossing,Intersection with Z1031,,,72907,72908
35499,Z1433,0.059992436093910036,LRP_CROSS_72908,22.933863310485165,91.31998031238916,,Crossing,Road Start Z1425 at Kalar Dokaner More,,,72908,72907
35102,Z1425,13.390720911986216,LRP_CROSS_72909,22.933863310485165,91.31998031238916,,Crossing,Start of road from Z1034 at Boktarmunshi.,,,72909,72910
35499,Z1433,0.059992436093910036,LRP_CROSS_72910,22.933863310485165,91.31998031238916,,Crossing,Road Start Z1425 at Kalar Dokaner More,,,72910,72909
35226,Z1429,7.725154448478023,LRP_CROSS_72911,22.861306165048585,91.0329501520575,,Crossing,Start of Road from N104 at Maijdee.,,,72911,72912
36143,Z1449,0.008752880579433618,LRP_CROSS_72912,22.861306165048585,91.0329501520575,,Crossing,Start of road from Z1429 at Dadpur bazar.,,,72912,72911
35499,Z1433,10.144078086237652,LRP_CROSS_72913,22.876156931781896,91.27834738104094,,Crossing,Road Start Z1425 at Kalar Dokaner More,,,72913,72914
35555,Z1434,19.747826757914446,LRP_CROSS_72914,22.876156931781896,91.27834738104094,,Crossing,Start of road Z1034 at Sonagazi.,,,72914,72913
35499,Z1433,10.144078086237652,LRP_CROSS_72915,22.876156931781896,91.27834738104094,,Crossing,Road Start Z1425 at Kalar Dokaner More,,,72915,72916
35773,Z1441,22.198672026819953,LRP_CROSS_72916,22.876156931781896,91.27834738104094,,Crossing,Intersection with N-104 at Sonapur.,,,72916,72915
35499,Z1433,10.144078086237652,LRP_CROSS_72917,22.876156931781896,91.27834738104094,,Crossing,Road Start Z1425 at Kalar Dokaner More,,,72917,72918
36108,Z1448,7.437821596520548,LRP_CROSS_72918,22.876156931781896,91.27834738104094,,Crossing,Road staer of road front Z1416 at Chanderhat Chowrasta .,,,72918,72917
35555,Z1434,19.747826757914446,LRP_CROSS_72919,22.876156931781896,91.27834738104094,,Crossing,Start of road Z1034 at Sonagazi.,,,72919,72920
35773,Z1441,22.198672026819953,LRP_CROSS_72920,22.876156931781896,91.27834738104094,,Crossing,Intersection with N-104 at Sonapur.,,,72920,72919
35555,Z1434,19.747826757914446,LRP_CROSS_72921,22.876156931781896,91.27834738104094,,Crossing,Start of road Z1034 at Sonagazi.,,,72921,72922
36108,Z1448,7.437821596520548,LRP_CROSS_72922,22.876156931781896,91.27834738104094,,Crossing,Road staer of road front Z1416 at Chanderhat Chowrasta .,,,72922,72921
35773,Z1441,22.198672026819953,LRP_CROSS_72923,22.876156931781896,91.27834738104094,,Crossing,Intersection with N-104 at Sonapur.,,,72923,72924
36108,Z1448,7.437821596520548,LRP_CROSS_72924,22.876156931781896,91.27834738104094,,Crossing,Road staer of road front Z1416 at Chanderhat Chowrasta .,,,72924,72923
35555,Z1434,7.360619171390615,LRP_CROSS_72925,22.828049786305733,91.32458367404222,,Crossing,Start of road Z1034 at Sonagazi.,,,72925,72926
36306,Z1508,37.99867475742497,LRP_CROSS_72926,22.828049786305733,91.32458367404222,,Crossing,Start of road from Z1441 at  Aushwadia Moulavibazar,,,72926,72925
35606,Z1436,2.602036582942076,LRP_CROSS_72927,23.10866818762825,90.92165601091689,,Crossing,"Road start from Z1407,Paniwala.",,,72927,72928
35642,Z1437,3.0623909993549727,LRP_CROSS_72928,23.10866818762825,90.92165601091689,,Crossing,Start of road from Batara bazar,,,72928,72927
